Date,Company,Price,Daily_Return,Volume_M
2023-09-08,Meta,517.78,-0.807,72.6
2023-09-11,Meta,514.39,-0.655,66.8
2023-09-12,Meta,513.94,-0.087,78.4
2023-09-13,Meta,514.64,0.136,99.1
2023-09-14,Meta,519.43,0.93,90.4
2023-09-15,Meta,522.29,0.55,159.4
2023-09-18,Meta,521.54,-0.144,93.6
2023-09-19,Meta,521.97,0.084,66.0
2023-09-20,Meta,521.64,-0.064,63.2
2023-09-21,Meta,518.83,-0.538,68.2
2023-09-22,Meta,516.15,-0.516,34.9
2023-09-25,Meta,521.43,1.022,81.2
2023-09-26,Meta,514.87,-1.259,103.5
2023-09-27,Meta,522.6,1.502,61.6
2023-09-28,Meta,522.2,-0.076,55.8
2023-09-29,Meta,520.03,-0.417,125.5
2023-10-02,Meta,524.17,0.796,37.2
2023-10-03,Meta,531.51,1.401,18.0
2023-10-04,Meta,537.38,1.105,45.4
2023-10-05,Meta,540.66,0.61,33.8
2023-10-06,Meta,546.52,1.083,91.6
2023-10-09,Meta,540.2,-1.157,69.2
2023-10-10,Meta,539.09,-0.205,73.4
2023-10-11,Meta,536.32,-0.514,114.6
2023-10-12,Meta,542.77,1.203,59.3
2023-10-13,Meta,542.28,-0.089,103.3
2023-10-16,Meta,547.16,0.9,125.3
2023-10-17,Meta,550.74,0.653,66.3
2023-10-18,Meta,548.18,-0.464,102.1
2023-10-19,Meta,546.85,-0.243,72.7
2023-10-20,Meta,553.81,1.272,107.7
2023-10-23,Meta,551.66,-0.388,32.9
2023-10-24,Meta,553.5,0.334,30.6
2023-10-25,Meta,551.35,-0.389,68.3
2023-10-26,Meta,551.28,-0.012,53.3
2023-10-27,Meta,552.41,0.205,64.5
2023-10-30,Meta,550.3,-0.381,73.4
2023-10-31,Meta,547.44,-0.52,101.6
2023-11-01,Meta,550.07,0.48,67.8
2023-11-02,Meta,547.75,-0.422,55.3
2023-11-03,Meta,545.6,-0.392,69.5
2023-11-06,Meta,542.92,-0.491,56.9
2023-11-07,Meta,544.0,0.199,52.0
2023-11-08,Meta,549.58,1.025,31.6
2023-11-09,Meta,557.73,1.484,82.1
2023-11-10,Meta,556.01,-0.309,62.9
2023-11-13,Meta,567.21,2.014,109.0
2023-11-14,Meta,564.23,-0.525,36.6
2023-11-15,Meta,570.74,1.154,63.7
2023-11-16,Meta,569.07,-0.293,134.4
2023-11-17,Meta,566.74,-0.409,51.8
2023-11-20,Meta,565.01,-0.305,72.9
2023-11-21,Meta,566.44,0.252,43.5
2023-11-22,Meta,570.77,0.764,39.5
2023-11-23,Meta,575.57,0.84,126.4
2023-11-24,Meta,572.98,-0.45,85.1
2023-11-27,Meta,570.21,-0.482,84.0
2023-11-28,Meta,567.81,-0.421,29.1
2023-11-29,Meta,569.1,0.227,90.8
2023-11-30,Meta,569.96,0.151,114.7
2023-12-01,Meta,567.47,-0.436,114.5
2023-12-04,Meta,570.56,0.544,100.0
2023-12-05,Meta,582.9,2.163,46.1
2023-12-06,Meta,582.49,-0.07,89.4
2023-12-07,Meta,582.44,-0.009,100.0
2023-12-08,Meta,587.06,0.793,26.2
2023-12-11,Meta,586.46,-0.101,46.4
2023-12-12,Meta,591.67,0.889,106.6
2023-12-13,Meta,590.36,-0.221,106.3
2023-12-14,Meta,601.22,1.84,33.5
2023-12-15,Meta,605.07,0.639,103.9
2023-12-18,Meta,604.27,-0.131,82.9
2023-12-19,Meta,603.66,-0.102,103.4
2023-12-20,Meta,603.43,-0.038,61.0
2023-12-21,Meta,612.4,1.486,99.4
2023-12-22,Meta,608.53,-0.632,105.3
2023-12-25,Meta,607.63,-0.149,69.5
2023-12-26,Meta,607.26,-0.06,80.5
2023-12-27,Meta,609.58,0.382,60.5
2023-12-28,Meta,610.68,0.181,129.5
2023-12-29,Meta,605.87,-0.788,76.4
2024-01-01,Meta,606.39,0.086,52.3
2024-01-02,Meta,608.39,0.331,58.5
2024-01-03,Meta,607.85,-0.089,83.8
2024-01-04,Meta,613.75,0.971,102.6
2024-01-05,Meta,620.89,1.162,39.9
2024-01-08,Meta,623.13,0.361,135.4
2024-01-09,Meta,626.94,0.612,89.3
2024-01-10,Meta,618.84,-1.293,94.0
2024-01-11,Meta,619.41,0.092,77.1
2024-01-12,Meta,627.1,1.242,80.6
2024-01-15,Meta,627.69,0.093,75.6
2024-01-16,Meta,626.7,-0.157,110.5
2024-01-17,Meta,641.0,2.281,79.8
2024-01-18,Meta,653.22,1.907,103.0
2024-01-19,Meta,658.51,0.811,67.0
2024-01-22,Meta,667.43,1.353,85.9
2024-01-23,Meta,658.49,-1.339,55.9
2024-01-24,Meta,657.18,-0.198,116.5
2024-01-25,Meta,657.54,0.054,55.0
2024-01-26,Meta,659.11,0.24,70.3
2024-01-29,Meta,659.34,0.035,70.6
2024-01-30,Meta,648.78,-1.602,69.4
2024-01-31,Meta,653.54,0.734,101.7
2024-02-01,Meta,659.15,0.859,70.5
2024-02-02,Meta,670.45,1.713,121.8
2024-02-05,Meta,669.0,-0.216,55.4
2024-02-06,Meta,667.09,-0.285,85.1
2024-02-07,Meta,655.61,-1.722,56.7
2024-02-08,Meta,656.72,0.169,92.6
2024-02-09,Meta,664.12,1.127,79.5
2024-02-12,Meta,663.49,-0.094,75.3
2024-02-13,Meta,677.61,2.128,115.7
2024-02-14,Meta,678.84,0.181,60.4
2024-02-15,Meta,682.24,0.5,97.6
2024-02-16,Meta,677.38,-0.711,56.9
2024-02-19,Meta,681.47,0.603,83.4
2024-02-20,Meta,673.22,-1.21,44.1
2024-02-21,Meta,679.41,0.919,60.1
2024-02-22,Meta,685.78,0.938,77.5
2024-02-23,Meta,695.69,1.446,134.4
2024-02-26,Meta,692.4,-0.473,83.0
2024-02-27,Meta,695.62,0.465,129.6
2024-02-28,Meta,701.06,0.783,86.6
2024-02-29,Meta,705.81,0.678,68.4
2024-03-01,Meta,703.15,-0.377,126.2
2024-03-04,Meta,691.94,-1.594,93.1
2024-03-05,Meta,695.95,0.579,60.7
2024-03-06,Meta,697.13,0.17,94.1
2024-03-07,Meta,695.96,-0.169,71.2
2024-03-08,Meta,702.16,0.891,20.3
2024-03-11,Meta,703.79,0.232,108.1
2024-03-12,Meta,698.21,-0.793,112.8
2024-03-13,Meta,689.23,-1.286,135.1
2024-03-14,Meta,684.69,-0.659,92.7
2024-03-15,Meta,699.56,2.171,72.5
2024-03-18,Meta,705.19,0.806,105.0
2024-03-19,Meta,707.77,0.366,105.5
2024-03-20,Meta,708.2,0.06,129.1
2024-03-21,Meta,708.18,-0.002,78.7
2024-03-22,Meta,716.15,1.126,75.0
2024-03-25,Meta,714.6,-0.217,58.5
2024-03-26,Meta,719.09,0.629,96.1
2024-03-27,Meta,718.2,-0.124,33.6
2024-03-28,Meta,730.49,1.711,103.3
2024-03-29,Meta,735.82,0.73,97.6
2024-04-01,Meta,744.1,1.125,97.6
2024-04-02,Meta,741.45,-0.356,84.1
2024-04-03,Meta,748.5,0.951,126.0
2024-04-04,Meta,747.29,-0.161,106.2
2024-04-05,Meta,748.54,0.167,61.8
2024-04-08,Meta,758.92,1.386,62.3
2024-04-09,Meta,753.06,-0.772,53.6
2024-04-10,Meta,754.66,0.212,96.5
2024-04-11,Meta,757.61,0.392,50.0
2024-04-12,Meta,761.01,0.449,112.5
2024-04-15,Meta,758.46,-0.336,119.7
2024-04-16,Meta,771.34,1.699,53.6
2024-04-17,Meta,763.46,-1.022,74.4
2024-04-18,Meta,772.43,1.175,80.5
2024-04-19,Meta,779.93,0.971,106.5
2024-04-22,Meta,791.78,1.52,128.3
2024-04-23,Meta,781.64,-1.281,29.4
2024-04-24,Meta,776.03,-0.717,70.5
2024-04-25,Meta,785.11,1.17,72.0
2024-04-26,Meta,773.14,-1.525,38.0
2024-04-29,Meta,762.96,-1.317,65.4
2024-04-30,Meta,759.64,-0.435,92.8
2024-05-01,Meta,760.43,0.104,71.6
2024-05-02,Meta,769.77,1.228,33.7
2024-05-03,Meta,768.2,-0.205,166.2
2024-05-06,Meta,764.01,-0.545,88.0
2024-05-07,Meta,765.44,0.186,83.4
2024-05-08,Meta,767.82,0.311,47.1
2024-05-09,Meta,770.01,0.286,87.8
2024-05-10,Meta,768.38,-0.212,75.1
2024-05-13,Meta,755.92,-1.622,23.3
2024-05-14,Meta,749.84,-0.803,47.9
2024-05-15,Meta,757.86,1.069,103.8
2024-05-16,Meta,758.43,0.076,138.3
2024-05-17,Meta,755.92,-0.332,91.0
2024-05-20,Meta,762.15,0.824,113.1
2024-05-21,Meta,754.73,-0.973,75.3
2024-05-22,Meta,752.82,-0.253,77.4
2024-05-23,Meta,753.12,0.039,112.7
2024-05-24,Meta,749.94,-0.422,129.9
2024-05-27,Meta,750.03,0.012,119.0
2024-05-28,Meta,748.41,-0.216,48.0
2024-05-29,Meta,739.61,-1.176,78.0
2024-05-30,Meta,740.23,0.085,88.3
2024-05-31,Meta,731.99,-1.114,72.2
2024-06-03,Meta,732.56,0.079,91.6
2024-06-04,Meta,740.29,1.055,104.6
2024-06-05,Meta,738.29,-0.27,110.1
2024-06-06,Meta,731.1,-0.974,130.6
2024-06-07,Meta,730.1,-0.138,70.1
2024-06-10,Meta,725.03,-0.694,39.1
2024-06-11,Meta,728.3,0.451,90.7
2024-06-12,Meta,727.3,-0.137,136.5
2024-06-13,Meta,737.22,1.364,65.7
2024-06-14,Meta,744.07,0.929,100.6
2024-06-17,Meta,743.17,-0.121,100.9
2024-06-18,Meta,747.49,0.583,85.7
2024-06-19,Meta,745.27,-0.298,80.2
2024-06-20,Meta,745.65,0.051,52.3
2024-06-21,Meta,743.74,-0.256,11.6
2024-06-24,Meta,748.62,0.657,46.6
2024-06-25,Meta,757.64,1.204,68.3
2024-06-26,Meta,762.95,0.701,112.9
2024-06-27,Meta,769.13,0.81,76.9
2024-06-28,Meta,775.45,0.821,64.4
2024-07-01,Meta,779.58,0.532,53.3
2024-07-02,Meta,773.28,-0.807,99.7
2024-07-03,Meta,784.75,1.483,120.8
2024-07-04,Meta,797.13,1.578,111.9
2024-07-05,Meta,796.7,-0.055,98.2
2024-07-08,Meta,795.47,-0.154,35.7
2024-07-09,Meta,800.59,0.644,69.4
2024-07-10,Meta,805.42,0.604,138.4
2024-07-11,Meta,805.49,0.009,113.7
2024-07-12,Meta,798.91,-0.817,33.9
2024-07-15,Meta,802.37,0.433,78.3
2024-07-16,Meta,807.5,0.639,90.9
2024-07-17,Meta,813.86,0.788,57.1
2024-07-18,Meta,817.86,0.492,10.7
2024-07-19,Meta,817.88,0.002,83.0
2024-07-22,Meta,826.28,1.027,56.4
2024-07-23,Meta,828.65,0.286,56.5
2024-07-24,Meta,827.55,-0.132,69.4
2024-07-25,Meta,828.4,0.102,76.0
2024-07-26,Meta,818.97,-1.138,79.7
2024-07-29,Meta,819.89,0.112,53.5
2024-07-30,Meta,826.59,0.818,73.4
2024-07-31,Meta,831.07,0.542,27.3
2024-08-01,Meta,843.55,1.501,89.3
2024-08-02,Meta,844.12,0.068,5.7
2024-08-05,Meta,849.82,0.675,71.3
2024-08-06,Meta,857.69,0.925,107.6
2024-08-07,Meta,876.46,2.189,48.2
2024-08-08,Meta,880.06,0.411,101.5
2024-08-09,Meta,875.35,-0.536,114.7
2024-08-12,Meta,883.96,0.984,19.2
2024-08-13,Meta,899.99,1.813,75.5
2024-08-14,Meta,900.43,0.049,6.3
2024-08-15,Meta,909.31,0.987,76.5
2024-08-16,Meta,921.16,1.303,79.8
2024-08-19,Meta,931.6,1.133,5.5
2024-08-20,Meta,935.48,0.416,137.7
2024-08-21,Meta,933.21,-0.242,88.6
2024-08-22,Meta,935.57,0.253,54.5
2024-08-23,Meta,942.01,0.688,124.0
2024-08-26,Meta,951.91,1.051,26.1
2024-08-27,Meta,957.51,0.589,43.1
2024-08-28,Meta,957.67,0.016,11.0
2024-08-29,Meta,965.02,0.768,134.0
2024-08-30,Meta,974.8,1.013,90.0
2024-09-02,Meta,980.9,0.625,99.8
2024-09-03,Meta,977.47,-0.349,89.0
2024-09-04,Meta,979.17,0.174,97.2
2024-09-05,Meta,989.76,1.082,82.3
2024-09-06,Meta,981.97,-0.787,88.1
2024-09-09,Meta,968.72,-1.35,83.2
2024-09-10,Meta,983.55,1.532,61.7
2024-09-11,Meta,990.67,0.724,78.6
2024-09-12,Meta,998.58,0.799,88.2
2024-09-13,Meta,993.07,-0.552,83.3
2024-09-16,Meta,1002.0,0.9,35.7
2024-09-17,Meta,1007.26,0.525,39.7
2024-09-18,Meta,997.56,-0.962,112.5
2024-09-19,Meta,1012.0,1.447,70.8
2024-09-20,Meta,1016.28,0.422,97.5
2024-09-23,Meta,1016.02,-0.026,47.2
2024-09-24,Meta,1015.87,-0.014,35.8
2024-09-25,Meta,1002.47,-1.319,54.7
2024-09-26,Meta,1010.07,0.758,73.3
2024-09-27,Meta,1014.99,0.487,60.0
2024-09-30,Meta,1016.19,0.117,118.8
2024-10-01,Meta,1029.39,1.3,85.4
2024-10-02,Meta,1020.75,-0.839,135.5
2024-10-03,Meta,1018.53,-0.218,92.1
2024-10-04,Meta,1014.21,-0.424,7.6
2024-10-07,Meta,1014.48,0.027,111.7
2024-10-08,Meta,1017.52,0.299,34.7
2024-10-09,Meta,1023.47,0.585,86.9
2024-10-10,Meta,1023.03,-0.043,56.8
2024-10-11,Meta,1018.2,-0.472,144.3
2024-10-14,Meta,1034.33,1.584,123.2
2024-10-15,Meta,1056.78,2.17,57.7
2024-10-16,Meta,1060.23,0.326,76.2
2024-10-17,Meta,1055.99,-0.399,87.3
2024-10-18,Meta,1070.66,1.389,105.9
2024-10-21,Meta,1060.38,-0.96,80.9
2024-10-22,Meta,1059.51,-0.082,49.3
2024-10-23,Meta,1055.51,-0.377,58.5
2024-10-24,Meta,1047.57,-0.753,79.9
2024-10-25,Meta,1046.95,-0.059,117.0
2024-10-28,Meta,1041.38,-0.532,92.8
2024-10-29,Meta,1043.06,0.161,56.8
2024-10-30,Meta,1044.78,0.165,99.5
2024-10-31,Meta,1041.0,-0.361,68.4
2024-11-01,Meta,1039.25,-0.169,106.7
2024-11-04,Meta,1038.57,-0.065,155.8
2024-11-05,Meta,1046.49,0.762,69.2
2024-11-06,Meta,1046.32,-0.016,104.0
2024-11-07,Meta,1054.24,0.757,57.6
2024-11-08,Meta,1060.11,0.556,76.6
2024-11-11,Meta,1065.79,0.536,80.9
2024-11-12,Meta,1078.42,1.185,74.2
2024-11-13,Meta,1069.44,-0.833,153.9
2024-11-14,Meta,1065.92,-0.328,70.8
2024-11-15,Meta,1081.5,1.461,97.6
2024-11-18,Meta,1079.61,-0.175,22.1
2024-11-19,Meta,1055.78,-2.207,93.0
2024-11-20,Meta,1054.18,-0.152,114.3
2024-11-21,Meta,1055.33,0.108,64.2
2024-11-22,Meta,1033.36,-2.082,4.7
2024-11-25,Meta,1044.23,1.052,78.8
2024-11-26,Meta,1037.96,-0.6,80.5
2024-11-27,Meta,1040.25,0.221,101.7
2024-11-28,Meta,1037.82,-0.234,140.3
2024-11-29,Meta,1026.51,-1.09,68.6
2024-12-02,Meta,1016.98,-0.928,54.3
2024-12-03,Meta,1008.51,-0.833,45.0
2024-12-04,Meta,1016.29,0.771,85.9
2024-12-05,Meta,1013.95,-0.23,94.4
2024-12-06,Meta,1008.46,-0.541,63.6
2024-12-09,Meta,999.58,-0.881,103.4
2024-12-10,Meta,1007.67,0.81,94.0
2024-12-11,Meta,1017.87,1.013,81.3
2024-12-12,Meta,1025.75,0.774,52.9
2024-12-13,Meta,1027.83,0.203,65.5
2024-12-16,Meta,1028.11,0.027,7.1
2024-12-17,Meta,1015.93,-1.185,87.1
2024-12-18,Meta,1011.56,-0.429,80.8
2024-12-19,Meta,1003.55,-0.792,85.7
2024-12-20,Meta,986.39,-1.709,95.1
2024-12-23,Meta,992.0,0.568,91.6
2024-12-24,Meta,983.58,-0.848,76.7
2024-12-25,Meta,989.96,0.648,81.5
2024-12-26,Meta,993.71,0.379,37.9
2024-12-27,Meta,994.71,0.101,62.5
2024-12-30,Meta,996.0,0.129,81.5
2024-12-31,Meta,987.36,-0.867,57.9
2020-01-01,Tesla,86.05,0.0,56.9
2020-01-02,Tesla,86.73,0.794,69.5
2020-01-03,Tesla,87.97,1.424,111.0
2020-01-06,Tesla,89.08,1.269,58.6
2020-01-07,Tesla,90.61,1.709,96.4
2020-01-08,Tesla,92.21,1.768,51.0
2020-01-09,Tesla,93.63,1.537,74.3
2020-01-10,Tesla,92.9,-0.771,89.7
2020-01-13,Tesla,94.6,1.826,50.1
2020-01-14,Tesla,96.53,2.043,40.6
2020-01-15,Tesla,96.89,0.365,94.8
2020-01-16,Tesla,97.75,0.895,113.7
2020-01-17,Tesla,97.7,-0.056,77.6
2020-01-20,Tesla,96.78,-0.942,66.3
2020-01-21,Tesla,96.76,-0.02,84.7
2020-01-22,Tesla,96.86,0.1,81.7
2020-01-23,Tesla,97.06,0.211,87.3
2020-01-24,Tesla,96.76,-0.307,4.2
2020-01-27,Tesla,96.61,-0.161,47.9
2020-01-28,Tesla,96.98,0.386,54.6
2020-01-29,Tesla,96.74,-0.252,84.5
2020-01-30,Tesla,97.48,0.773,85.6
2020-01-31,Tesla,98.32,0.858,99.1
2020-02-03,Tesla,100.49,2.212,87.7
2020-02-04,Tesla,101.67,1.168,41.0
2020-02-05,Tesla,102.11,0.434,123.4
2020-02-06,Tesla,101.83,-0.278,118.2
2020-02-07,Tesla,102.27,0.435,42.3
2020-02-10,Tesla,102.72,0.444,90.0
2020-02-11,Tesla,102.47,-0.245,62.1
2020-02-12,Tesla,103.27,0.78,84.2
2020-02-13,Tesla,102.26,-0.977,111.6
2020-02-14,Tesla,102.19,-0.07,143.9
2020-02-17,Tesla,102.76,0.561,102.5
2020-02-18,Tesla,102.63,-0.124,88.8
2020-02-19,Tesla,102.57,-0.068,69.8
2020-02-20,Tesla,102.55,-0.019,85.5
2020-02-21,Tesla,101.95,-0.581,120.8
2020-02-24,Tesla,103.0,1.027,78.7
2020-02-25,Tesla,102.24,-0.732,53.4
2020-02-26,Tesla,102.58,0.334,31.4
2020-02-27,Tesla,103.01,0.411,95.4
2020-02-28,Tesla,102.31,-0.676,87.4
2020-03-02,Tesla,102.45,0.142,60.6
2020-03-03,Tesla,101.8,-0.638,110.8
2020-03-04,Tesla,103.04,1.213,67.3
2020-03-05,Tesla,102.2,-0.808,76.0
2020-03-06,Tesla,101.78,-0.415,79.5
2020-03-09,Tesla,100.91,-0.859,69.5
2020-03-10,Tesla,99.94,-0.954,87.1
2020-03-11,Tesla,101.36,1.423,114.5
2020-03-12,Tesla,101.96,0.589,45.7
2020-03-13,Tesla,102.25,0.28,94.7
2020-03-16,Tesla,101.9,-0.342,85.2
2020-03-17,Tesla,102.84,0.93,84.6
2020-03-18,Tesla,102.39,-0.441,106.2
2020-03-19,Tesla,103.29,0.876,81.5
2020-03-20,Tesla,102.83,-0.44,94.4
2020-03-23,Tesla,102.59,-0.237,101.5
2020-03-24,Tesla,103.53,0.912,64.9
2020-03-25,Tesla,104.58,1.021,89.0
2020-03-26,Tesla,105.45,0.831,72.5
2020-03-27,Tesla,104.96,-0.463,76.0
2020-03-30,Tesla,105.01,0.045,70.3
2020-03-31,Tesla,105.59,0.557,94.1
2020-04-01,Tesla,105.36,-0.221,82.4
2020-04-02,Tesla,107.04,1.597,91.8
2020-04-03,Tesla,105.55,-1.394,79.5
2020-04-06,Tesla,105.47,-0.074,31.9
2020-04-07,Tesla,105.66,0.173,80.9
2020-04-08,Tesla,103.91,-1.649,81.9
2020-04-09,Tesla,103.42,-0.47,87.3
2020-04-10,Tesla,104.65,1.186,62.2
2020-04-13,Tesla,105.43,0.74,44.1
2020-04-14,Tesla,107.56,2.026,98.7
2020-04-15,Tesla,109.75,2.039,71.8
2020-04-16,Tesla,111.04,1.17,85.1
2020-04-17,Tesla,112.27,1.109,71.6
2020-04-20,Tesla,113.33,0.945,79.8
2020-04-21,Tesla,111.98,-1.193,66.5
2020-04-22,Tesla,111.8,-0.156,51.0
2020-04-23,Tesla,113.01,1.081,94.2
2020-04-24,Tesla,114.75,1.535,61.9
2020-04-27,Tesla,116.25,1.306,84.9
2020-04-28,Tesla,116.7,0.388,92.3
2020-04-29,Tesla,118.92,1.905,62.4
2020-04-30,Tesla,121.76,2.386,43.9
2020-05-01,Tesla,124.16,1.976,152.8
2020-05-04,Tesla,126.71,2.053,64.2
2020-05-05,Tesla,127.76,0.83,98.7
2020-05-06,Tesla,130.57,2.192,138.2
2020-05-07,Tesla,132.48,1.468,103.7
2020-05-08,Tesla,134.86,1.798,71.0
2020-05-11,Tesla,137.17,1.711,78.0
2020-05-12,Tesla,139.02,1.348,55.0
2020-05-13,Tesla,140.11,0.781,106.5
2020-05-14,Tesla,142.12,1.44,97.0
2020-05-15,Tesla,145.45,2.341,64.6
2020-05-18,Tesla,147.21,1.207,48.7
2020-05-19,Tesla,150.63,2.322,40.4
2020-05-20,Tesla,153.97,2.221,109.6
2020-05-21,Tesla,156.13,1.404,83.6
2020-05-22,Tesla,160.52,2.808,86.4
2020-05-25,Tesla,162.78,1.408,55.3
2020-05-26,Tesla,167.59,2.956,36.1
2020-05-27,Tesla,171.1,2.097,108.9
2020-05-28,Tesla,174.1,1.752,81.3
2020-05-29,Tesla,175.96,1.066,107.2
2020-06-01,Tesla,179.01,1.735,68.4
2020-06-02,Tesla,181.98,1.66,72.9
2020-06-03,Tesla,183.48,0.825,101.4
2020-06-04,Tesla,186.57,1.685,102.0
2020-06-05,Tesla,188.86,1.226,103.9
2020-06-08,Tesla,193.35,2.374,71.1
2020-06-09,Tesla,199.11,2.981,98.4
2020-06-10,Tesla,200.96,0.929,113.3
2020-06-11,Tesla,207.68,3.344,76.9
2020-06-12,Tesla,211.51,1.846,64.6
2020-06-15,Tesla,213.99,1.17,120.3
2020-06-16,Tesla,219.54,2.594,60.4
2020-06-17,Tesla,223.1,1.621,98.9
2020-06-18,Tesla,227.4,1.927,78.2
2020-06-19,Tesla,231.2,1.673,24.8
2020-06-22,Tesla,234.32,1.347,113.9
2020-06-23,Tesla,240.43,2.611,2.7
2020-06-24,Tesla,244.74,1.792,20.5
2020-06-25,Tesla,246.86,0.865,95.8
2020-06-26,Tesla,253.0,2.488,95.8
2020-06-29,Tesla,255.69,1.062,60.9
2020-06-30,Tesla,258.52,1.109,84.4
2020-07-01,Tesla,266.35,3.028,4.1
2020-07-02,Tesla,269.23,1.081,101.2
2020-07-03,Tesla,269.72,0.181,87.5
2020-07-06,Tesla,276.63,2.563,78.6
2020-07-07,Tesla,281.62,1.802,80.6
2020-07-08,Tesla,286.88,1.867,94.8
2020-07-09,Tesla,291.98,1.781,79.1
2020-07-10,Tesla,298.46,2.217,23.8
2020-07-13,Tesla,302.65,1.404,145.9
2020-07-14,Tesla,312.38,3.216,116.0
2020-07-15,Tesla,314.85,0.792,41.5
2020-07-16,Tesla,322.22,2.338,69.6
2020-07-17,Tesla,330.22,2.483,72.9
2020-07-20,Tesla,334.59,1.323,112.4
2020-07-21,Tesla,338.23,1.091,15.2
2020-07-22,Tesla,347.49,2.735,65.0
2020-07-23,Tesla,351.23,1.078,27.2
2020-07-24,Tesla,356.04,1.368,71.4
2020-07-27,Tesla,365.17,2.565,65.8
2020-07-28,Tesla,371.91,1.845,82.4
2020-07-29,Tesla,373.18,0.341,61.9
2020-07-30,Tesla,385.13,3.203,57.5
2020-07-31,Tesla,390.2,1.317,98.6
2020-08-03,Tesla,395.65,1.396,93.6
2020-08-04,Tesla,403.19,1.907,96.5
2020-08-05,Tesla,412.0,2.184,74.7
2020-08-06,Tesla,425.41,3.256,62.8
2020-08-07,Tesla,426.61,0.283,76.4
2020-08-10,Tesla,436.3,2.271,95.0
2020-08-11,Tesla,445.81,2.178,14.7
2020-08-12,Tesla,452.2,1.435,91.8
2020-08-13,Tesla,461.98,2.162,89.3
2020-08-14,Tesla,472.4,2.256,81.9
2020-08-17,Tesla,474.07,0.352,75.5
2020-08-18,Tesla,487.68,2.872,3.0
2020-08-19,Tesla,488.45,0.159,66.8
2020-08-20,Tesla,490.76,0.472,133.7
2020-08-21,Tesla,496.41,1.15,80.4
2020-08-24,Tesla,510.84,2.909,70.8
2020-08-25,Tesla,516.26,1.06,80.5
2020-08-26,Tesla,522.75,1.257,90.6
2020-08-27,Tesla,535.41,2.423,99.8
2020-08-28,Tesla,540.7,0.987,73.1
2020-08-31,Tesla,542.07,0.253,92.7
2020-09-01,Tesla,546.61,0.839,130.3
2020-09-02,Tesla,558.99,2.265,110.2
2020-09-03,Tesla,565.59,1.18,150.2
2020-09-04,Tesla,580.69,2.67,60.3
2020-09-07,Tesla,590.38,1.668,130.3
2020-09-08,Tesla,593.46,0.523,56.3
2020-09-09,Tesla,599.73,1.057,90.6
2020-09-10,Tesla,601.54,0.302,102.0
2020-09-11,Tesla,604.09,0.423,64.7
2020-09-14,Tesla,631.98,4.617,82.6
2020-09-15,Tesla,642.94,1.734,107.3
2020-09-16,Tesla,653.09,1.578,58.7
2020-09-17,Tesla,655.39,0.352,130.1
2020-09-18,Tesla,669.16,2.101,38.5
2020-09-21,Tesla,680.47,1.69,138.2
2020-09-22,Tesla,696.12,2.301,110.0
2020-09-23,Tesla,711.67,2.233,77.3
2020-09-24,Tesla,708.34,-0.468,67.9
2020-09-25,Tesla,706.92,-0.2,64.8
2020-09-28,Tesla,705.91,-0.143,75.9
2020-09-29,Tesla,705.04,-0.123,78.5
2020-09-30,Tesla,711.14,0.866,117.7
2020-10-01,Tesla,712.02,0.123,139.1
2020-10-02,Tesla,727.9,2.231,86.0
2020-10-05,Tesla,742.94,2.066,54.6
2020-10-06,Tesla,746.59,0.491,63.6
2020-10-07,Tesla,761.93,2.055,74.5
2020-10-08,Tesla,774.49,1.649,49.1
2020-10-09,Tesla,774.96,0.06,44.6
2020-10-12,Tesla,765.64,-1.202,142.9
2020-10-13,Tesla,767.18,0.201,89.1
2020-10-14,Tesla,765.93,-0.162,55.0
2020-10-15,Tesla,769.75,0.498,104.5
2020-10-16,Tesla,772.7,0.383,44.6
2020-10-19,Tesla,775.34,0.342,47.1
2020-10-20,Tesla,780.71,0.693,55.9
2020-10-21,Tesla,775.13,-0.715,129.6
2020-10-22,Tesla,779.5,0.564,72.4
2020-10-23,Tesla,778.45,-0.136,6.7
2020-10-26,Tesla,781.24,0.359,116.3
2020-10-27,Tesla,788.68,0.952,70.8
2020-10-28,Tesla,782.28,-0.811,24.5
2020-10-29,Tesla,781.68,-0.076,70.5
2020-10-30,Tesla,781.98,0.038,95.6
2020-11-02,Tesla,779.69,-0.293,92.1
2020-11-03,Tesla,786.13,0.826,134.0
2020-11-04,Tesla,782.31,-0.486,54.4
2020-11-05,Tesla,779.42,-0.369,81.4
2020-11-06,Tesla,775.48,-0.505,59.0
2020-11-09,Tesla,782.67,0.926,33.7
2020-11-10,Tesla,779.87,-0.358,106.6
2020-11-11,Tesla,782.92,0.392,93.9
2020-11-12,Tesla,795.49,1.605,88.5
2020-11-13,Tesla,795.01,-0.06,92.8
2020-11-16,Tesla,802.03,0.882,59.4
2020-11-17,Tesla,812.64,1.324,49.8
2020-11-18,Tesla,819.08,0.793,81.1
2020-11-19,Tesla,818.63,-0.056,114.8
2020-11-20,Tesla,822.41,0.463,128.2
2020-11-23,Tesla,813.49,-1.085,103.9
2020-11-24,Tesla,807.86,-0.692,80.9
2020-11-25,Tesla,803.33,-0.561,88.1
2020-11-26,Tesla,817.15,1.72,80.3
2020-11-27,Tesla,811.08,-0.742,49.2
2020-11-30,Tesla,804.91,-0.761,80.7
2020-12-01,Tesla,797.34,-0.94,40.0
2020-12-02,Tesla,799.99,0.332,76.3
2020-12-03,Tesla,799.93,-0.008,129.1
